No,Well_Job_ID,API Number,Operator,Contractor,DSRE,DSR,TMLDR,Discard Ratio,TLML,Down_Loss,Evap_Loss,Total_SCE,Total_Dil,ROP,Temp,Well_Name,Well_Coord_Lon,Well_Coord_Lat,flowline_Shakers,DOW,IntLength,AMW,Drilling_Hours,Haul_OFF,Base_Oil,Water,Weight_Material,Chemicals,Reserve_Adds,TD_Date,Hole_Size,Dilution_Ratio,Dil_Per_Hole_Vol_Ratio,Solids_Generated,Average_LGS%,IsReviewed,Basin,DI Basin,AAPG Geologic Province,MD Depth,County Code,State Code
2023,1873,4.23E+13,Lewis Energy ,Lewis Energy 38,0.750596162,940.9152949,1.08348382,1.680432562,2479.002,0,132,1581.1447,2479.002,105.0505051,138.3333333,Willie-NYE PSA NO. 29H,-99.207963,28.206737,Derrick Hyperpool,9,14560,13.05,138.6,2522.059995,988.74,432,491.913,291.349,275,22-01-2023,8.75,1.393928083,1.938337367,1137.057995,0.120166667,1,GULF COAST BASIN,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,25785,283,42
2024,1909,4.23E+13,SilverBow Resources,Cactus 140,0.838908638,1133.621632,1.024171802,0.912352914,1875,0,25,1034.263,1875,140.4711538,124.8571429,Washburn Ranch 02 14H,-98.932919,28.375962,Derrick Hyperpool,7,14609,8.6,104,2167.884632,577,0,254,77,967,16-03-2023,8.75,0.877919833,0.795873635,1140.884632,0.108728571,1,GULF COAST BASIN,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,21893,283,42
2025,2163,4.23E+13,Lewis Energy ,Lewis Energy 46,0.822887555,1192.724916,1.06477112,1.527426463,3126.926,28,90,1821.7996,3126.926,131.193133,155,Cocina Blanca SA A No 100H1,-98.977409,28.305824,Derrick Hyperpool,8,15284,13.15,116.5,3014.524516,1193.554,475,284.685,261.687,912,13-08-2023,8.75,1.215790145,1.855670873,1193.598516,0.1096375,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,18430,283,42
2026,2197,4.25E+13,Lewis Energy ,Lewis Energy 46,0.776010882,893.3067528,1.112217994,2.823080865,3411.94,0,283,2521.8772,3411.94,66.6162465,164.2,Corsair-Zamora D No. 8H,-99.3660403,27.9606829,Derrick Hyperpool,12,11891,14.3,178.5,3415.183953,1313.922,831,710.526,202.492,354,14-10-2023,8.75,1.212564989,3.11957038,980.2439528,0.106625,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,22695,479,42
2027,2197,4.25E+13,Lewis Energy ,Lewis Energy 46,0.221207177,61.51593085,1,2.600627151,159.98,0,0,159.98,159.98,0,,Corsair-Zamora D No. 8H,-99.3660403,27.9606829,Derrick Hyperpool,1,0,14.3,25,221.4959309,79.66,25,51.91,3.41,0,12/9/2023 0:00,9.625,1,2.600627151,61.51593085,0.1024,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,22695,479,42
2028,2197,4.25E+13,Lewis Energy ,Lewis Energy 46,0.792914195,866.3053084,1.027761164,1.039516428,2028.971,0,25,900.5386,2028.971,132.0652174,163.5,Corsair-Zamora D No. 8H,-99.3660403,27.9606829,Derrick Hyperpool,3,6075,14.3,46,1766.843908,524.016,215,186.055,44.9,1059,11/9/2023 0:00,12.25,1.07710097,1.043122121,929.8729084,0.099366667,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,22695,479,42
2029,2412,4.23E+13,Lewis Energy ,Lewis Energy 46,0.849653591,1160.64153,1.086445733,1.604664361,3014.487,0,161,1862.4401,3014.487,110.0857143,161.625,Cocina Blanca SA B 101H,-98.9773612,28.3058235,Derrick Hyperpool,8,15412,12.975,140,3023.08163,1143.58,650,519.197,135.71,566,24-08-2023,8.75,1.314666174,2.034312,1203.59463,0.089575,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,21776,283,42
2030,2199,4.23E+13,Lewis Energy ,Lewis Energy 46,0.779203813,986.0472236,1.096882424,1.308480638,2388.327,0,125,1290.2237,2388.327,137.8640777,146.3333333,Appling I No. 34H,-99.295403,28.14563,Derrick Hyperpool,7,14200,12.95,103,2276.270924,1039.341,431,256.59,232.396,429,26-11-2023,8.75,1.518594799,1.766840467,1108.943924,0.109828571,1,,No Details,No Details,21035,283,42
2031,1867,4.23E+13,Lewis Energy ,Lewis Energy 38,0.734709426,698.5576306,1.04423192,1.294559332,1676,0,40,904.3243,1676,124.038961,134.2,Willie Ranch No 26H,-99.208103,28.206736,Derrick Hyperpool,5,9551,12.6,77,1602.881931,569.904,309,203.642,77.454,516,4/3/2023 0:00,8.75,1.282725677,1.555205928,745.8819306,0.12668,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,15091,283,42
2032,849,4.23E+13,Marathon Oil,Nabors X39,0.823587032,698.7743646,1.529372972,2.07887134,2748,0,769,1452.662,2748,48.05570152,160,Drellek Unit 1H,-97.16560278,29.37455,Derrick 806,14,9145,12.8,190.3,2151.436365,902,297,680,293,576,1/3/2020 0:00,8.75,1.495186079,2.989938425,726.4363646,0.064857143,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,20500,285,42
2033,849,4.23E+13,Marathon Oil,Nabors X39,0.711463987,617.6758559,1.337336392,0.935859795,1345,0,195,578.058,1345,80.31578947,141,Drellek Unit 1H,-97.16560278,29.37455,Derrick 806,5,4578,12.8,57,1195.733856,480,65,36,77,687,13-02-2020,12.25,1.138294081,0.939015568,700.7338559,0.0816,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,20500,285,42
2034,892,4.23E+13,Marathon Oil,Nabors X39,0.789182932,722.425754,1.406070613,2.423677437,3156,0,711,1750.927,3156,51.4675174,150.375,Mad King Unit 1H,-97.16555556,29.37460556,Derrick 806,17,8873,13.05,172.4,2473.352754,900,407,712,184,953,28-03-2020,8.75,1.258190661,3.145557703,700.352754,0.075,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,21663,285,42
2035,892,4.23E+13,Marathon Oil,Nabors X39,0.858834218,1360.292412,1.105905839,0.555312956,1810,0,80,755.388,1810,134.9462366,141.75,Mad King Unit 1H,-97.16555556,29.37460556,Derrick 806,4,8785,13.05,65.1,2115.680412,698,96,38,123,855,8/3/2020 0:00,12.25,1.264250954,0.710205928,1344.680412,0.0925,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,21663,285,42
2036,1323,4.23E+13,Marathon Oil,H&P 514,0.813702685,1000.024876,1.130247545,2.095956662,3080,0,273,2096.0088,3080,96.78481367,163.1,Shiner Unit B 2H,-97.222701,29.429312,Derrick DP814M,11,13817,12.45,142.76,3096.033676,1489,334,790,257,210,13-05-2021,8.75,1.36926906,2.659787238,1079.033676,0.092436364,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,23386,285,42
2037,1323,4.23E+13,Marathon Oil,H&P 514,0.86566766,1211.699662,1.066781402,0.852704538,1962,0,69,1033.2218,1962,174.8337029,124,Shiner Unit B 2H,-97.222701,29.429312,Derrick DP814M,4,7885,12.45,45.1,2244.921462,704,85,41,101,1031,2/5/2021 0:00,12.25,0.901064999,0.771384079,1206.921462,0.10055,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,23386,285,42
2038,1337,4.23E+13,Marathon Oil,H&P 514,0.84160215,1055.821231,1.153954881,1.937879198,3310,0,315,2046.054,3310,82.49713631,157.8181818,Shiner Unit B 3H,-97.222638,29.429159,Derrick DP814M,12,14404,12.45,174.6,3101.875231,1727,337,725,258,263,30-05-2021,8.75,1.489208007,2.708744861,1124.875231,0.099,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,23996,285,42
2039,1337,4.23E+13,Marathon Oil,H&P 514,0.882928591,1129.018058,1,-0.3828092,624,0,0,-432.1985,624,225.5555556,136,Shiner Unit B 3H,-97.222638,29.429159,Derrick DP814M,3,7917,12.45,35.1,696.8195581,366,0,46,78,134,18-05-2021,12.25,-1.133738317,0.404350629,1211.819558,0.088133333,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,23996,285,42
2040,1442,4.23E+13,Marathon Oil,H&P 514,0.804934035,787.7915822,1.118362743,4.793813853,4838,40,407,3776.5262,4838,58.45753899,142.0454545,Scully Shiner SA 1H,-97.158909,29.427519,Derrick DP814M,23,10119,12.575,173.1,4564.317782,2200,443,1151,463,581,7/11/2021 0:00,8.75,1.127226391,5.386440867,790.3177822,0.10726087,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,20423,285,42
2041,1442,4.23E+13,Marathon Oil,H&P 514,0.865347511,1256.389388,1.081528091,0.800538678,1662,0,82,1005.7883,1662,177.1304348,137,Scully Shiner SA 1H,-97.158909,29.427519,Derrick DP814M,4,8148,12.575,46,2262.177688,627,115,48,88,784,28-08-2021,12.25,0.87294712,0.703989502,1247.177688,0.110525,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,20423,285,42
2042,1097,4.23E+13,Conoco Phillips,H&P 256,0.781196151,1126.009466,1.088153536,1.54137976,2764.5,0,153,1735.6082,2764.5,78.64470588,156.8,Plomero C H I Brewer B ULW,-98.3324,28.59159722,Derrick Hyperpool,11,16712,13,212.5,2861.617666,1177.8,504,306.7,194.9,581.1,4/8/2020 0:00,8.75,1.258002814,1.672952606,1305.117666,0.112545455,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,22972,297,42
2043,1137,4.23E+13,Conoco Phillips,H&P 256,0.782711136,1057.0708,1.061772637,1.194522638,2141.2,0,78,1262.695,2141.2,98.06311881,150.2222222,Plomero C I Brewer A B ULW 1,-98.3324,28.59159722,Derrick Hyperpool,9,15847,13,161.6,2319.7658,1055,351,287.9,141.3,306,15-08-2020,8.75,1.453399277,1.48291105,1237.5658,0.104555556,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,22076,297,42
2044,1041,4.23E+13,Conoco Phillips,H&P 256,0.765050993,973.1313914,1.14242178,1.450267674,2234.9,0,201,1411.301,2234.9,89.501868,150.6,Plomero H Brewer B USW 1,-98.32869444,28.59153889,Derrick Hyperpool,10,14374,13,160.6,2384.432391,1110.6,376,360.2,124.1,264,6/7/2020 0:00,8.75,1.396512863,1.755762252,1122.532391,0.1133,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,19889,297,42
2045,1186,4.23E+13,Marathon Oil,Nabors X39,0.784609754,859.1683726,1.047191448,1.233185524,2176,0,50,1059.514,2176,180.556391,147.8333333,San Christoval Ranch Unit A 10H,-98.088767,28.753311,Derrick Hyperpool,6,12007,,66.5,1918.682373,702,275,163,85,951,29-10-2020,8.75,1.15619048,1.306412529,937.6823726,0.101166667,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,17747,297,42
2046,1193,4.23E+13,Marathon Oil,Nabors X39,0.803367204,891.1353601,1.077332087,1.015768244,2094,0,70,905.187,2094,250.5833333,149,San Christoval Ranch Unit A 11H,-98.088773,28.75338,Derrick Hyperpool,5,12028,,48,1796.32236,623,180,86,72,1133,9/12/2020 0:00,8.75,1.061659083,1.023077956,939.3223601,0.0992,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,17792,297,42
2047,1194,4.23E+13,Marathon Oil,Nabors X39,0.788563071,860.5770781,1.233108848,0.817514221,1599,0,164,703.534,1599,203.137931,139.4,San Christoval Ranch Unit A 12H ,-98.088778,28.753448,Derrick Hyperpool,5,11782,11.725,58,1564.111078,717,105,93,74,610,8/11/2020 0:00,8.75,1.405760063,1.074870223,920.1110781,0.1018,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,17549,297,42
2048,2380,4.23E+13,Conoco Phillips,H&P 256,0.81151098,827.8998939,1,1.238517516,1626.57,0,0,1025.36852,1626.57,81.55160142,137.5,1893 Oil & Gas LTD Unit D4,-98.1354962,28.650455,Derrick Hyperpool,8,11458,12.35,140.5,1853.268414,880.66,240,103.87,90.05,311.99,12/1/2024 0:00,8.75,1.282056133,1.469118953,894.8084139,0.097375,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,18448,297,42
2049,2371,4.23E+13,Conoco Phillips,H&P 256,0.777946346,970.3597951,1,1.544430641,2476.015,0,0,1498.6534,2476.015,81.74712644,142.7777778,1893 D-Malek Y USW D1,-98.1353582,28.6506459,Derrick Hyperpool,10,14224,12.5,174,2469.013195,1193.18,348,198.585,116.25,620,25-02-2024,8.75,1.238455136,1.670853978,1110.818195,0.1077,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,21456,297,42
2050,2373,4.23E+13,Conoco Phillips,H&P 256,0.790683155,1093.811383,1,1.060383653,2283.7,0,0,1159.85971,2283.7,106.8135593,142.7142857,1893 D-Malek Y USW E1,-98.1353872,28.6505919,Derrick Hyperpool,8,15755,12.3,147.5,2253.671093,961.14,254.85,146.92,91.79,829,12/2/2024 0:00,8.75,1.254203407,1.182316608,1230.381093,0.101125,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,22111,297,42
2051,2385,4.23E+13,Conoco Phillips,H&P 256,0.808887417,1066.059507,1,1.232671901,2300.73,0,0,1314.1016,2300.73,101.5714286,133.5555556,1893 D-Malek Y USW F1,-98.1354152,28.650538,Derrick Hyperpool,9,14931,12.3,147,2380.161107,976.86,344.36,130.98,97.53,751,2/2/2024 0:00,8.75,1.179307597,1.329064028,1166.031107,0.101222222,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,21351,297,42
2052,2386,4.23E+13,Conoco Phillips,H&P 256,0.794944757,948.3497721,1,1.015108906,1774.18,0,0,962.6783,1774.18,102.1048689,138.625,1893 D-Malek Y USW G1,-98.1354672,28.650508,Derrick Hyperpool,8,13631,12.2,133.5,1911.028072,801.09,216,201.94,97.15,458,2/1/2024 0:00,8.75,1.36720647,1.236420873,1064.508072,0.094375,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,19974,297,42
2053,2384,4.23E+13,Conoco Phillips,H&P 256,0.80088525,926.1109758,1,0.878425827,1475.45,0,0,813.5198,1475.45,96.24264706,129,1893 D-Malek Y USW H1,-98.1355072,28.650413,Derrick Hyperpool,8,13089,12.35,136,1739.630776,626.2,200,165.85,70.4,413,22-01-2024,8.75,1.305991569,1.039395404,1022.180776,0.1,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,19435,297,42
2054,915,4.23E+13,XTO Energy,Akita 802,0.735880164,304.8192949,1.029106422,3.155925547,1345,0,28,961.987,1345,94.46788111,135.3333333,San Quentin 76 2932 101H,-103.572476,31.94173,Derrick Hyperpool,13,9853,12.6,104.3,1266.806295,773,0,291,159,122,21-02-2020,6,1.271326951,3.380261806,361.8062949,0.065446154,1,,DELAWARE,PERMIAN BASIN,22010,301,42
2055,881,4.23E+13,XTO Energy,Nabors F36,0.853040115,628.644504,1,1.85433499,1354,0,0,1165.7175,1354,49.75272008,122.8111111,San Quentin 76-2932 102H,-103.56994,31.941729,MI Swaco Mongoose,11,10060,13,202.2,1794.362004,546,59,315,94,340,29-03-2020,7.875,0.869850543,1.593432659,636.362004,0.059454545,1,,DELAWARE,PERMIAN BASIN,21904,301,42
2056,1008,4.23E+13,XTO Energy,Nabors F23,0.74703186,310.7382446,1.563703182,2.180811702,1294,229,153,677.6616,1294,389.32,107,San Quentin 76 2932 112H,-103.567597,31.941728,MI Swaco Mongoose,15,9733,13.325,25,988.3998446,632,141,236,225,60,10/3/2020 0:00,6,1.82096787,3.452715547,357.3998446,0.060653333,1,,DELAWARE,PERMIAN BASIN,22070,301,42
2057,914,4.23E+13,XTO Energy,Akita 802,0.745773189,325.4660383,1.007018696,2.188809019,1114,0,5,712.383,1114,91.24882629,120.8181818,San Quentin 76 2932 121H,-103.572573,31.94173,Derrick Hyperpool,11,9718,12.5,106.5,1037.849038,644,110,205,75,80,12/3/2020 0:00,6,1.451466416,2.897583821,356.8490383,0.056581818,1,,DELAWARE,PERMIAN BASIN,22244,301,42
2058,1113,4.23E+13,XTO Energy,H&P 518,0.85182103,480.3837214,1.054064398,1.655651023,1307,0,43,795.3478,1307,437,122.3,San Saba 76 2932 102H,-103.9419,31.9419,Derrick Hyperpool,10,10925,12.65,25,1275.731521,575,163,269,67,233,21-07-2020,6.75,1.350352638,2.115291162,507.7315214,0.05463,1,,DELAWARE,PERMIAN BASIN,22115,301,42
2059,1114,4.23E+13,XTO Energy,H&P 518,0.887988492,527.2611378,1.215778717,1.863380267,1503,68,144,982.488,1503,443.04,124.8333333,San Saba 76 2932 111H,-103.5779,31.9419,Derrick Hyperpool,18,11076,12.55,25,1509.749138,938,174,335,56,0,8/7/2020 0:00,6.75,1.529789677,2.919868902,514.7491378,0.050455556,1,,DELAWARE,PERMIAN BASIN,22333,301,42
2060,1033,4.23E+13,XTO Energy,Patterson 298,0.849569684,640.8485552,1,4.210994904,3033,0,0,2698.61,3033,53.59137678,142.2727273,San Saba 76 2932 112H,-103.574915,31.94173028,Brandt King Cobra,12,10938,12.525,204.1,3339.458555,883,455,855,215,625,5/6/2020 0:00,7.875,0.892311227,3.48249361,691.4585552,0.070475,1,,DELAWARE,PERMIAN BASIN,22183,301,42
2061,1050,4.23E+13,XTO Energy,Patterson 298,0.842337924,688.9972753,1.039686147,4.754303562,3747,130,0,3275.7022,3747,43.46735669,140.9375,San Saba 76 2932 122H,-103.5750119,31.94172972,Brandt King Cobra,19,10919,13.275,251.2,3964.699475,834,415,1107,198,1193,28-06-2020,7.875,0.779680155,3.697700797,690.6994753,0.060684211,1,,DELAWARE,PERMIAN BASIN,22349,301,42
2062,933,4.23E+13,XTO Energy,Frontier 27,0.792462755,433.4455383,1.062412921,2.69844651,1868.971,3,70,1169.6296,1868.971,49.72831268,101.0769231,San Antonio 76 2734 32H,-103.544433,31.940149,MI Swaco Mongoose,16,10433,12.85,209.8,1603.075138,522,128,229.223,107.748,882,21-04-2020,6,0.843832099,2.576247295,383.1041383,0.08289375,1,,DELAWARE,PERMIAN BASIN,22602,301,42
2063,883,,XTO Energy,Frontier 27,0.636738708,230.8699841,1.026736938,4.050054423,1176.3,25,0,935.036,1176.3,50.96906013,100.25,San Antonio 76 2734 (2H),,,MI Swaco Mongoose,11,8731,12.5,171.3,1165.905984,535,109,317.126,115.174,100,5/3/2020 0:00,6,1.151078675,3.357080197,320.6059841,0.084909091,1,,,,,,
2064,1027,4.23E+13,XTO Energy,Frontier 27,0.76025805,361.1155146,1.168493889,2.169419946,1285,85,47,783.4112,1285,55.54247697,110.375,San Antonio 76 2734 2H,-103.544799,31.940275,MI Swaco Mongoose,22,10853,12.95,195.4,1144.526715,527,261,149.909,78.091,269,22-05-2020,6,1.29689236,2.549389948,398.5267146,0.07105,1,,DELAWARE,PERMIAN BASIN,22040,301,42
2065,963,4.23E+13,XTO Energy,Ensign 784,0.780765007,307.4697463,1,3.02250225,1415,0,0,929.328,1415,395.2,94.21428571,San Antonio 76 2734 22H,-103.542949,31.940148,Brandt King Cobra,16,9880,12.625,25,1236.797746,597,377,280,0,161,25-03-2020,6,1.34936212,3.456471306,362.7977463,0.0504375,1,,DELAWARE,PERMIAN BASIN,22408,301,42
2066,1049,4.23E+13,XTO Energy,Ensign 784,0.835833702,341.8915421,1.103848859,1.858890677,864,0,66,635.539,864,394.8,99,San Antonio 76 2734 12H,-103.542852,31.940148,Brandt King Cobra,11,9870,12.425,25,977.4305421,457,155,154,98,0,5/3/2020 0:00,6,1.359475972,2.383905051,362.4305421,0.040818182,1,,DELAWARE,PERMIAN BASIN,22209,301,42
2067,971,4.23E+13,XTO Energy,Ensign 784,0.839336453,478.4415161,1.151002178,1.840939739,1339,0,133,880.782,1339,433.12,100.2857143,SAN ANTONIO 76 2734 21H,-103.539178,31.940145,Brandt King Cobra,14,10828,12.65,25,1359.223516,525.5,176,196.5,0,441,30-04-2020,6.75,1.019548538,1.784495301,503.2235161,0.051428571,1,,DELAWARE,PERMIAN BASIN,22446,301,42
2068,913,4.23E+13,XTO Energy,Akita 802,0.821280012,621.2952445,1.350448717,3.715574874,3558,786,23,2308.469,3558,40.40369089,116.4285714,St John 76 2734 501H,-103.531577,31.93812,Derrick Hyperpool,15,10509,10.15,260.1,2929.764244,1491,219,424,396,1028,20-04-2020,7.875,1.095964468,3.80586053,664.7642445,0.04812,1,,DELAWARE,PERMIAN BASIN,20122,301,42
2069,964,4.23E+13,XTO Energy,Nabors F23,0.850624037,653.48347,1.074472612,2.013700515,2025,42,56,1315.92,2025,46.09051724,123.5,San Quinten 76 2932 123HR,-103.567694,31.941728,MI Swaco Mongoose,13,10693,12.975,232,1969.40347,839,306,230,178,472,10/4/2020 0:00,7.875,1.180162928,2.295966932,676.40347,0.063861538,1,,DELAWARE,PERMIAN BASIN,22176,301,42
2070,1115,4.23E+13,XTO Energy,H&P 518,0.882242933,501.5888772,1.122589605,1.057089629,967,30,35,530.2244,967,424.16,106.5,St Cloud 76 3031 101H,-102.3676,34.0092,Derrick Hyperpool,7,10604,12.5,25,1031.813277,598,89,90,20,170,25-08-2020,6.75,1.503137162,1.617245389,492.8132772,0.056085714,1,,DELAWARE,PERMIAN BASIN,21893,301,42
2071,1044,4.23E+13,XTO Energy,Precision 581,0.758398356,458.1749609,1,3.160554643,1907,0,0,1448.087,1907,58.24894515,125.5555556,St Brides 76 3031 101H,-103.589553,31.941735,Derrick Hyperpool,10,11044,12.4,189.6,1906.261961,718.2,291.6,514.7,191.5,191,1/7/2020 0:00,6.75,1.185011674,3.343321989,513.2619609,0.082,1,,DELAWARE,PERMIAN BASIN,22121,301,42
2072,1118,4.23E+13,XTO Energy,Patterson 298,0.787127499,312.2530309,1.176284023,1.707686867,1265,0,94,533.2304,1265,99.74285714,116,St Cloud 76 3031 112H,-103.5919927,31.94173458,Brandt King Cobra,6,6982,12.9,70,845.4834309,252,44,233,30,706,27-08-2020,6.75,1.048327327,1.722738195,324.4834309,0.071766667,1,,DELAWARE,PERMIAN BASIN,18180,301,42
2073,1354,4.23E+13,XTO Energy,Precision 581,0.733796108,462.2616351,1,1.766633304,1346.8,0,0,816.6468,1346.8,86.55956113,104.6666667,St Brides 76 3031 112H,-103.585042,31.94186,Derrick Hyperpool,9,11045,13.15,127.6,1278.908435,525.2,96.3,265.1,201.5,258.7,24-10-2020,6.75,1.33239976,2.11977814,513.3084351,0.087333333,1,,DELAWARE,PERMIAN BASIN,22227,301,42
2074,1116,4.23E+13,XTO Energy,H&P 518,0.883509904,498.7151043,1.120268921,1.933980326,1428,13,103,964.5052,1428,436.56,113.7692308,St Cloud 76 3031 121H,-103.596874,31.941736,Derrick Hyperpool,16,10914,13.2,25,1463.220304,562,121,417,63,265,12/9/2020 0:00,6.75,1.205799616,2.292889283,507.2203043,0.05653125,1,,DELAWARE,PERMIAN BASIN,22390,301,42
2075,1119,4.23E+13,XTO Energy,Patterson 298,0.836066262,542.3214227,1.042536122,4.551710659,2764,23,82,2468.4902,2764,44.38275251,120.2666667,St Cloud 76 3031 122H,-103.5920889,31.941735,Brandt King Cobra,17,11271,13.325,253.95,3010.811623,962,333,693,173,603,17-08-2020,6.75,0.875433899,4.125528924,523.8116227,0.075070588,1,,DELAWARE,PERMIAN BASIN,22467,301,42
2076,1355,4.23E+13,XTO Energy,Precision 581,0.780514933,563.6362666,1.004190142,4.234209261,2987.5,0,10,2386.5539,2987.5,55.48516843,110.8571429,St Brides 76 3031 122H,-103.585139,31.94186,Derrick Hyperpool,15,11036,13.55,198.9,2950.190167,650.4,143.7,703.2,267.7,1222.5,9/10/2020 0:00,6.75,0.739560083,3.441282588,512.8901666,0.085866667,1,,DELAWARE,PERMIAN BASIN,22401,301,42
2077,1783,4.23E+13,BPX Energy,H&P 614,0.673773713,306.3349543,1,1.68012655,833.4,0,0,514.68149,833.4,69.625,119.625,Bold Johnson X102H,-103.830854,31.942979,Derrick Hyperpool,8,7798,11.425,112,821.0164443,586.13,6,20.1,47.18,173.99,13-09-2022,6.75,1.281200146,1.819531662,362.4064443,0.092375,1,PERMIAN BASIN,DELAWARE,PERMIAN BASIN,18794,301,42
2078,1718,4.23E+13,BPX Energy,H&P 614,0.746594681,371.8446957,1,1.823167731,1368.19,0,0,677.93525,1368.19,98.58966565,118,Bold Johnson W115H,-103.830951,31.942979,Derrick Hyperpool,12,8109,12.6,82.25,1049.779946,398.91,119.65,68.54,69.62,711.47,1/9/2021 0:00,6.75,0.968706082,1.742610239,376.8599457,0.089916667,1,PERMIAN BASIN,DELAWARE,PERMIAN BASIN,18995,301,42
2079,1777,4.23E+13,Oxy,H&P 451,0.803315426,800.8113765,1,0.538814835,1229.74,0,0,431.48905,1229.74,100.2992958,117.8571429,Small Eyed 16H,-103.6037941,31.9113543,Brandt King Cobra,7,11394,13.4,113.6,1232.300426,662.58,311,176.69,75.47,4,18-01-2023,8.5,2.840720987,1.459752263,839.6904265,0.104142857,1,PERMIAN BASIN,DELAWARE,PERMIAN BASIN,22722,301,42
2080,2652,4.23E+13,Oxy,H&P 451,0.809188755,504.3147257,1.084322588,2.46136854,1698.22,104.67,0,1241.3044,1698.22,93.6,122.1428571,First Gold 29-0-39-34 C 13H,-103.428751,31.739981,Derrick Hyperpool,7,11232,12.9,120,1745.619126,802.79,130.9,301.54,75.99,387,15-10-2024,6.75,1.056324299,2.511919916,521.9991257,0.0696,1,,No Details,No Details,22407,301,42
2081,344,4.23E+13,Chesapeake Energy,H&P 609,0.769621314,1334.775105,1.148853148,1.333766336,3035.5,225,40,1780.2781,3035.5,358.2696177,122.4444444,FOX CREEK B 2H,-98.651084,28.597574,Brandt Sabre,9,17806,11.725,49.7,3115.053205,947.4,480,326,155,1127.1,4/3/2019 0:00,8.75,1.071967352,1.372403439,1390.553205,0.170222222,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,22038,311,42
2082,343,4.23E+13,Chesapeake Energy,H&P 609,0.79379053,1382.829695,1.093121865,1.796202387,3691.4,40,191.3,2483.842,3691.4,215.1533833,120.3636364,FOX CREEK B 3H,-98.651042,28.597601,Brandt Sabre,11,18741,11.275,87.1053,3866.671695,1103,371.4,200,110,1907,21-02-2019,8.75,0.718403183,1.219209148,1463.571695,0.138818182,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,22956,311,42
2083,323,4.23E+13,Chesapeake Energy,H&P 609,0.803587918,1076.18515,1.16357485,0.948097081,2229.5,0,166.9,1020.328,2229.5,264.3705036,113.5555556,JJ HENRY HC1 UNIT VI I 1H,-98.693503,28.496484,Aerion,9,14699,11.975,55.6,2096.51315,565.7,325.8,173,69,1096,11/1/2019 0:00,8.75,1.110917274,0.987444041,1147.91315,0.137111111,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,19348,311,42
2084,324,4.23E+13,Chesapeake Energy,H&P 609,0.780097556,1048.235131,1.115970842,0.921320009,1856,0,112,965.76,1856,322.3893805,115.6666667,JJ HENRY HC2 UNIT VI I 2H,-98.693438,28.496551,Aerion,9,14572,12.3,45.2,2013.995131,509,178,153,57,959,22-01-2019,8.75,0.928802187,0.788228329,1137.995131,0.103666667,1,,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,19246,311,42
